Date,Price,f000_settle,f001_settle,f002_settle,f003_settle,f004_settle,f005_settle,f006_settle,f007_settle,f008_settle,f009_settle,f010_settle,f011_settle,f012_settle,f013_settle,f014_settle,f015_settle,f016_settle,f017_settle,f018_settle,f019_settle,f020_settle,f021_settle,f022_settle,f023_settle,f024_settle,f025_settle,f026_settle,f027_settle,f028_settle,f029_settle,f030_settle,f031_settle,f032_settle,f033_settle,f034_settle,f035_settle,f036_settle,f037_settle,f038_settle,f039_settle,f040_settle,f041_settle,f042_settle,f043_settle,f044_settle,f045_settle,f046_settle,f047_settle,f048_settle,f049_settle,f050_settle,f051_settle,f052_settle,f053_settle,f054_settle,f055_settle,f056_settle,f057_settle,f058_settle,f059_settle,f060_settle,f061_settle,f062_settle,f063_settle,f064_settle,f065_settle,f066_settle,f067_settle,f068_settle,f069_settle,f070_settle,f071_settle,f072_settle,f073_settle,f074_settle,f075_settle,f076_settle,f077_settle,f078_settle,f079_settle,f080_settle,f081_settle,f082_settle,f083_settle,f084_settle,f085_settle,f086_settle,f087_settle,f088_settle,f089_settle,f090_settle,f091_settle,f092_settle,f093_settle,f094_settle,f095_settle,f096_settle,f097_settle,f098_settle,f099_settle,f100_settle,f101_settle,f102_settle,f103_settle,f104_settle,f105_settle,f106_settle,f107_settle,f108_settle,f109_settle,f110_settle,f111_settle,f112_settle,f113_settle,f114_settle,f115_settle,f116_settle,f117_settle,f118_settle,f119_settle,f120_settle,f121_settle,f122_settle,f123_settle,f124_settle,f125_settle,f126_settle,f127_settle,f128_settle,f129_settle,f130_settle,f131_settle,f132_settle,f133_settle,f134_settle,f135_settle,f136_settle,f137_settle
2008-12-31,506.7618929,42.732,40.914,0.6997,33.538000000000004,33.88,1.4557,1.4554,407.0,417.75,428.0,0.8224,0.8238,44.6,48.59,50.57,10.384,10.672,1.3921,1.3893,98.94,98.87,98.745,900.0,99.794,99.778,119.0625,884.3,885.3,1.4069999999999998,1.4184,1.43482,1.4625,11029.0,11052.0,630.0,641.25,184.12,199.4,86.05,89.1,60.875,68.7,537.2,537.2,70300.0,68900.0,0.5826,5.622000000000001,5.657,5.725,9140.0,9140.0,1212.5,210.0,219.25,188.7,940.44,1.05124,1.1,15.268,15.402,497.9,978.45,989.2,1000.5,0.9364,11.29,299.94,301.16,900.1,897.6,109.03125,125.75,138.046875,136.734375,610.75,623.5,634.0,8727.0,8693.0,4834.5,4858.5,2450.0,2396.0,124.84,123.83,116.21,116.41,107.47,107.55,82.26,82.57,45.59,48.82,51.27,2665.0,49.02,49.31,82.15,82.75,423.5,432.15,112.05,114.3,58.53,58.56,1.4559,1.4523,1.4421,1.4676,68.03,71.14,11.81,12.3,44.6,48.59,1781.0,1765.0,97.77,98.025,98.23,98.37,123.47,124.19,4390.0,4351.5,654.75,658.25,539.9,539.9,11464.0,11462.0,23650.0,23298.0,10999.0,10908.0,9969.0,10011.0
2009-01-05,519.8605521000002,40.16,37.83,0.7107,35.17,35.5,1.4707,1.4706,411.25,421.5,431.5,0.8407,0.8418,48.81,52.69,54.7,10.19,10.74,1.3573,1.3548,98.915,98.86,98.705,927.5,99.795,99.775,118.609375,857.8,858.8,1.459,1.47,1.5763,1.5943,10744.0,10764.0,642.25,653.5,181.1,196.9,87.55,90.4,62.675,70.3,550.6,550.6,72780.0,71380.0,0.5852,6.072,6.0870000000000015,6.13,9280.0,9280.0,1265.0,216.0,225.25,184.95,957.6,1.1824,1.2259,14.935,15.165,503.6,987.0,998.25,1009.25,0.903,11.27,298.2,300.1,927.4,924.9,109.015625,124.171875,133.015625,131.6875,616.75,629.5,641.0,8918.0,8874.0,4993.0,5018.0,2551.0,2498.0,124.65,123.6,116.325,116.525,107.53,107.595,82.9,82.65,49.62,52.4,54.52,2555.0,48.31,48.72,83.575,84.2,484.0,492.5,107.7,109.95,56.66,56.24,1.4708,1.4647,1.5763,1.5943,74.7,78.1,11.82,12.37,48.81,52.69,1802.0,1786.0,97.755,98.035,98.27,98.35,122.23,122.95,4540.5,4502.5,657.25,661.25,557.7,559.7,11870.0,11890.0,24760.0,24630.0,11595.0,11190.0,10525.0,10575.0
2009-01-06,519.2897368,39.55,37.5,0.7209,37.31,37.68,1.492,1.4916,427.5,438.0,448.0,0.8474,0.8484,48.58,53.13,55.34,10.04,10.45,1.3492,1.3467,98.9,98.885,98.775,930.5,99.815,99.79,118.6875,866.0,867.2,1.5830000000000002,1.596,1.6263,1.6378,10645.0,10664.0,670.0,681.0,184.0,199.0,88.55,91.325,63.95,70.85,555.2,555.2,73700.0,72300.0,0.5942,5.983,5.997999999999998,6.042999999999998,9245.0,9245.0,1271.0,228.0,237.5,199.05,968.2,1.1892,1.2347,14.78,14.94,510.5,1016.0,1027.25,1038.25,0.8964,11.445,301.0,303.0,930.5,927.9,108.9765625,124.359375,132.6875,131.421875,643.5,656.5,668.0,8950.0,8915.0,5034.5,5059.0,2576.0,2523.0,123.43,122.35,115.785,115.385,107.455,107.495,87.9,88.0,50.53,53.27,55.36,2568.0,50.28,50.6,83.72,84.3,517.75,523.25,116.1,118.4,59.88,59.53,1.4919,1.4932,1.6263,1.6378,76.7,79.8,12.27,12.8,48.58,53.13,1787.0,1769.0,97.75,98.035,98.27,98.32,121.27,121.99,4603.5,4566.5,684.5,689.5,569.0,571.0,12045.0,12045.0,25680.0,25490.0,12195.0,11860.0,10940.0,10975.0
2009-01-07,518.8339863,42.5,40.09,0.7077,36.18,36.55,1.5112,1.5104,416.5,427.25,437.25,0.835,0.8359,42.63,47.39,50.06,9.4,9.7,1.3583,1.3556,98.95,98.955,98.85,905.25,99.82,99.8,118.875,841.7,843.0,1.5115,1.5245,1.5431,1.5521,10792.0,10808.0,637.0,648.0,180.8,196.3,85.775,88.925,63.55,70.25,542.5,542.5,72950.0,71550.0,0.5884,5.872000000000001,5.874,5.917999999999998,9050.0,9050.0,1239.5,222.0,231.5,200.55,990.1,1.0764,1.1204,14.6,14.785,496.9,990.0,1001.0,1011.75,0.9077,11.105,295.5,297.4,905.2,902.4,109.0234375,124.484375,132.6875,131.375,613.25,626.0,637.25,8744.0,8704.0,4955.0,4978.0,2538.0,2483.0,122.86,121.76,115.745,115.315,107.615,107.65,86.15,86.15,45.86,48.67,50.92,2596.0,49.61,49.97,83.115,83.68,504.25,509.75,114.2,116.35,58.03,57.43,1.5111,1.5077,1.5431,1.5521,78.75,81.9,11.98,12.52,42.63,47.39,1785.0,1752.0,97.825,98.13,98.31,98.39,120.94,121.66,4470.5,4432.5,664.0,669.75,550.0,552.0,12355.0,12380.0,26240.0,26990.0,12290.0,11860.0,11140.0,11235.0
2009-01-08,519.0617615,42.72,39.72,0.7051,35.78,36.16,1.5205,1.5193,406.75,417.25,427.5,0.8457,0.8463,41.7,46.51,49.45,9.81,10.05,1.3694,1.3661,99.025,99.005,98.88,906.75,99.82,99.8,119.328125,854.5,855.9,1.479,1.493,1.5196,1.5261,10958.0,10972.0,633.25,644.75,177.0,194.0,83.15,86.95,62.425,69.05,543.9,543.9,72180.0,70780.0,0.5888,5.582999999999998,5.564,5.614,9040.0,9040.0,1249.5,223.0,232.5,198.2,994.6,1.0882,1.1337,14.595,14.775,499.7,989.5,1000.0,1011.0,0.9157,11.097,298.3,300.1,906.7,903.7,108.953125,125.3125,133.015625,131.734375,612.5,625.5,636.25,8696.0,8656.0,4908.0,4929.0,2523.0,2468.0,123.57,122.47,116.095,115.68,107.75,107.79,83.4,83.4,44.67,47.55,50.02,2616.0,50.42,50.87,82.335,82.9,482.75,489.5,113.45,115.55,55.74,55.31,1.5202,1.5182,1.5196,1.5261,77.4,80.95,12.03,12.51,41.7,46.51,1836.0,1788.0,97.845,98.17,98.41,98.46,121.62,122.34,4474.5,4435.5,664.5,668.75,556.1,558.1,11905.0,11895.0,25990.0,27010.0,12445.0,12045.0,10610.0,10680.0
2009-01-09,518.9706274,44.15,40.95,0.6998,36.72,37.09,1.5109,1.5093,410.75,421.25,431.5,0.8420000000000001,0.8426,40.83,46.07,49.11,9.92,10.18,1.34,1.3366,99.115,99.105,98.99,885.5,99.82,99.8,119.640625,855.0,856.5,1.5595,1.5735,1.4877,1.4942,11060.0,11071.0,651.0,662.5,181.0,195.5,83.1,86.825,62.45,68.6,526.8,526.8,72380.0,70980.0,0.5886,5.516,5.494,5.542999999999998,8795.0,8795.0,1221.5,230.0,239.5,191.9,1005.5,1.1112,1.1577,14.85,15.02,476.6,1036.0,1045.5,1056.25,0.8977,11.32,314.5,315.9,885.5,882.2,109.125,125.546875,133.140625,131.859375,629.5,642.25,653.25,8523.0,8482.0,4813.0,4832.5,2497.0,2442.0,124.72,123.58,116.52,116.09,107.865,107.88,81.5,81.5,44.42,47.24,49.74,2585.0,49.32,49.85,83.455,83.995,460.25,467.25,116.9,118.95,56.42,55.25,1.5111,1.5082,1.4877,1.4942,77.05,80.65,12.05,12.5,40.83,46.07,1808.0,1764.0,97.985,98.27,98.49,98.55,122.42,123.14,4430.5,4390.0,680.25,685.0,548.6,548.6,11980.0,11970.0,26800.0,27010.0,12790.0,12410.0,10755.0,10725.0
2009-01-12,518.9098891,47.74,43.41,0.6779999999999999,34.41,34.79,1.4822,1.4802,380.75,391.25,401.5,0.8228,0.8234,37.59,43.65,46.97,9.85,10.23,1.3365,1.3331,99.195,99.19,99.06,868.0,99.83,99.81,119.984375,821.0,822.4,1.4885,1.5025,1.4724,1.4714,11235.0,11245.0,595.0,606.25,174.5,192.3,82.9,86.5,61.475,67.475,514.3,514.3,71350.0,69950.0,0.5744,5.542000000000002,5.517,5.572,8580.0,8580.0,1206.0,213.0,222.5,187.15,973.9,1.0841,1.1296,14.35,14.52,466.8,966.0,975.5,986.25,0.8989,10.75,294.5,295.9,868.1,864.5,109.203125,126.328125,134.828125,133.484375,569.5,582.25,594.0,8444.0,8402.0,4739.0,4757.0,2460.0,2404.0,125.13,123.99,116.7,116.255,107.94,107.945,76.15,76.0,43.432,45.996,48.26600000000001,2506.0,46.67,47.37,83.745,84.28,453.0,459.5,114.5,116.6,54.71,53.99,1.4809,1.4765,1.4724,1.4714,74.45,77.95,11.47,11.97,37.59,43.65,1775.0,1745.0,98.085,98.325,98.6,98.64,122.41,123.13,4402.0,4360.0,628.25,629.75,528.0,530.0,12155.0,12130.0,28060.0,28200.0,13080.0,12730.0,11085.0,11085.0
2009-01-13,518.8263972,46.81,43.43,0.6589,34.83,35.21,1.4477,1.4461,362.5,373.25,383.5,0.8148,0.8153,37.78,44.77,48.37,9.71,10.11,1.315,1.3122,99.18,99.185,99.065,868.5,99.835,99.82,120.046875,820.7,822.2,1.547,1.5615,1.5141,1.5126,11227.0,11239.0,597.0,608.25,175.7,191.9,84.075,87.575,61.45,67.275,519.8,519.8,71200.0,69800.0,0.5469,5.184,5.1610000000000005,5.227,8445.0,8445.0,1204.0,209.0,218.5,185.25,956.0,1.1489,1.1894,13.65,13.795,472.5,971.5,980.75,991.0,0.8937,10.68,295.0,296.4,868.6,865.0,109.203125,126.21875,134.828125,133.5,570.75,583.5,595.25,8408.0,8363.0,4653.5,4671.0,2411.0,2355.0,125.12,123.97,116.71,116.26,107.88,107.885,76.0,75.8,45.874,48.356,50.442,2485.0,46.23,47.09,84.995,85.565,477.0,481.75,114.75,116.8,57.45,56.6,1.4471,1.4422,1.5141,1.5126,75.55,79.0,11.53,12.01,37.78,44.77,1798.0,1764.0,98.09,98.295,98.56,98.58,121.7,122.42,4343.5,4302.0,637.0,636.25,537.4,539.4,11725.0,11665.0,27000.0,27070.0,13060.0,12460.0,10760.0,10775.0
2009-01-14,519.008596,50.56,45.74,0.6569,34.05,34.43,1.4567,1.455,366.5,377.5,387.75,0.8029999999999999,0.8035,38.662,45.008,48.76600000000001,9.45,9.87,1.3137,1.311,99.08,99.115,99.035,839.75,99.835,99.82,120.484375,808.8,810.2,1.4875,1.5025,1.4631,1.462,11230.0,11245.0,600.0,611.25,165.7,181.9,83.35,86.825,59.925,66.7,499.9,499.9,69450.0,68050.0,0.5379,4.97,4.972,5.048,8175.0,8175.0,1165.5,216.0,225.5,181.95,935.8,1.1677,1.2037,13.465,13.615,452.4,971.5,980.25,990.0,0.8955,10.475,297.0,298.6,839.8,836.1,109.2265625,126.96875,136.875,135.5625,574.25,587.0,598.0,8159.0,8114.0,4448.5,4465.0,2303.0,2248.0,125.83,124.67,116.995,116.57,107.925,107.935,76.15,75.9,46.604,48.988,50.986,2398.0,46.0,46.9,85.17,85.95,457.5,462.0,114.65,116.7,59.25,58.24,1.4567,1.4519,1.4631,1.462,74.1,77.75,11.43,11.89,38.662,45.008,1751.0,1721.0,98.05,98.245,98.5,98.56,122.59,123.31,4130.5,4088.5,641.75,638.75,521.7,523.7,11950.0,11855.0,27540.0,27370.0,13355.0,12855.0,11130.0,11120.0
2009-01-15,518.9478489,49.93,46.36,0.6632,34.4,34.77,1.4641,1.4627,365.25,376.25,386.5,0.7992,0.7999,38.656,45.368,49.11,9.32,9.65,1.3139,1.3114,98.935,98.97,98.895,839.25,99.82,99.81,120.40625,807.3,809.0,1.4535,1.4675,1.4871,1.481,11161.0,11183.0,594.5,605.5,167.2,184.2,84.35,87.3,59.825,65.85,507.9,507.9,70780.0,69380.0,0.5355,4.843,4.842,4.91,8125.0,8125.0,1177.25,217.0,226.5,179.9,922.2,1.1742,1.2081,13.51,13.66,459.9,994.5,1003.25,1013.25,0.8917,10.44,305.0,306.5,839.3,835.8,109.21875,127.015625,137.140625,135.84375,568.75,581.5,592.75,8162.0,8117.0,4343.0,4359.5,2256.0,2201.0,126.17,125.03,116.905,116.465,107.81,107.84,77.9,77.4,47.082,49.464,51.414,2367.0,48.53,49.11,85.155,85.945,457.75,463.5,113.9,115.95,63.89,61.91,1.4643,1.4567,1.4871,1.481,70.95,74.75,11.96,12.26,38.656,45.368,1736.0,1710.0,97.99,98.205,98.42,98.5,122.41,123.13,4070.5,4028.5,641.75,639.25,534.3,534.3,11920.0,11835.0,26970.0,26720.0,13290.0,12795.0,11005.0,10995.0
2009-01-16,518.8339863,48.53,46.36,0.6634,34.59,34.96,1.4646,1.4631,391.0,401.75,412.5,0.7983,0.7986,40.146,45.24,48.514,9.35,9.74,1.3216,1.3192,99.0,99.055,98.985,848.5,99.82,99.81,120.0625,839.9,841.6,1.5275,1.5405,1.4734,1.4643,11074.0,11094.0,609.0,620.0,170.0,187.0,84.525,87.675,59.95,66.025,515.7,515.7,71000.0,69600.0,0.5386,4.801,4.813,4.886,8285.0,8285.0,1197.0,222.5,232.0,185.95,953.3,1.1672,1.1987,13.645,13.81,463.6,1020.0,1029.0,1038.5,0.8966,11.215,316.0,317.3,848.6,844.9,109.2734375,126.53125,136.21875,134.9375,578.25,590.75,602.25,8243.0,8198.0,4388.0,4404.5,2291.0,2236.0,125.59,124.42,116.935,116.495,107.94,107.97,75.75,75.5,46.57,48.68,50.54,2463.0,49.0,49.58,84.835,85.71,463.5,470.0,115.8,117.85,60.08,59.14,1.464,1.4593,1.4734,1.4643,72.1,75.75,12.26,12.57,40.146,45.24,1766.0,1740.0,98.025,98.265,98.42,98.5,120.94,121.66,4129.5,4088.0,652.75,648.75,536.9,536.9,12060.0,11965.0,27430.0,27220.0,13450.0,13030.0,11055.0,11055.0
2009-01-19,518.8339863,48.53,46.36,0.6634,34.59,34.96,1.4646,1.4631,391.0,401.75,412.5,0.7983,0.7986,40.146,45.24,48.514,9.35,9.74,1.3216,1.3192,99.0,99.055,98.985,840.0,99.82,99.81,120.0625,839.9,841.6,1.5275,1.5405,1.4734,1.4643,11074.0,11094.0,609.0,620.0,170.0,187.0,84.525,87.675,59.95,66.025,515.7,515.7,71000.0,69600.0,0.5386,4.801,4.813,4.886,8285.0,8285.0,1189.5,222.5,232.0,183.75,954.7,1.1672,1.1987,13.645,13.81,463.6,1020.0,1029.0,1038.5,0.8966,11.215,316.0,317.3,848.6,844.9,109.2734375,126.53125,136.21875,134.9375,578.25,590.75,602.25,8243.0,8198.0,4322.0,4337.5,2254.0,2200.0,125.18,124.02,116.585,116.115,107.845,107.875,72.5,72.4,44.5,46.31,47.99,2463.0,49.0,49.58,85.365,86.24,437.5,444.25,115.8,117.85,54.55,53.99,1.4462,1.4409,1.4148,1.4057,72.1,75.75,12.26,12.57,39.814,43.912,1780.0,1754.0,98.05,98.25,98.5,98.58,119.77,120.49,4073.0,4030.0,652.75,648.75,537.3,539.3,12165.0,12070.0,28240.0,28010.0,13445.0,12935.0,11070.0,11075.0
2009-01-20,518.8339863,54.66,51.08,0.6451,33.81,34.19,1.3908,1.3899,383.5,394.75,405.5,0.79,0.7903,40.42,43.56800000000001,46.098,9.34,9.73,1.2874,1.2853,99.025,99.075,99.01,806.0,99.82,99.81,119.984375,855.2,856.8,1.5045,1.5175,1.3758,1.3702,11140.0,11160.0,579.75,590.75,160.0,177.0,82.625,85.35,59.725,65.7,485.2,485.2,70380.0,68980.0,0.5175,4.642,4.631,4.699,7865.0,7865.0,1147.5,214.0,223.5,184.55,949.3,1.1431,1.1726,13.145,13.31,432.6,992.0,1001.0,1011.0,0.8724,11.175,309.0,310.0,806.0,802.2,109.3046875,126.265625,134.921875,133.65625,550.0,562.75,574.0,7945.0,7900.0,4240.5,4255.5,2200.0,2146.0,124.98,123.81,116.595,116.115,107.875,107.885,70.25,70.0,43.62,45.43,47.13,2470.0,46.81,47.25,86.865,87.665,447.0,453.0,114.9,117.0,53.21,52.7,1.3904,1.3884,1.3758,1.3702,72.25,75.9,12.59,12.85,40.84,44.25,1866.0,1846.0,98.125,98.32,98.58,98.69,119.04,119.76,4032.0,3989.0,629.5,625.0,503.5,503.5,11785.0,11665.0,27950.0,27680.0,13510.0,13040.0,10880.0,10805.0
2009-01-21,518.492698,51.13,47.36,0.6552,33.95,34.32,1.3907,1.3909,390.25,401.0,411.25,0.7924,0.7928,43.55,45.55,47.12,9.38,9.92,1.2933,1.2918,98.89,98.91,98.835,836.75,99.8,99.79,119.203125,850.1,851.7,1.4335,1.4475,1.386,1.3802,11226.0,11251.0,600.5,611.5,155.2,173.5,82.35,85.2,59.325,65.35,505.3,503.8,71350.0,69950.0,0.5257,4.78,4.75,4.809,8100.0,8100.0,1181.5,216.0,225.5,184.4,927.6,1.1738,1.1998,13.025,13.14,453.7,1020.5,1029.25,1038.5,0.8639,11.325,320.4,320.9,836.8,833.2,109.140625,124.75,131.65625,130.390625,571.75,584.5,595.75,8178.0,8133.0,4262.5,4276.5,2185.0,2131.0,125.29,124.09,116.79,116.31,107.995,108.0,69.4,69.15,45.02,46.59,47.99,2602.0,47.23,47.79,86.515,87.315,429.25,435.5,117.55,119.6,52.64,52.4,1.3919,1.391,1.386,1.3802,74.85,78.15,12.6,12.81,43.55,45.55,1980.0,1955.0,98.16,98.36,98.56,98.7,119.73,120.45,4018.0,3975.0,647.25,642.75,525.2,527.2,11520.0,11405.0,27500.0,27250.0,13575.0,13335.0,10650.0,10575.0
2009-01-22,518.5912463000002,50.54,47.37,0.6561,33.53,33.9,1.3865,1.3865,387.5,398.5,409.0,0.7976,0.7982,43.67,45.83,47.41,9.29,9.86,1.3008,1.2996,98.89,98.935,98.88,825.5,99.8,99.77,119.140625,858.8,860.5,1.396,1.41,1.3486,1.3456,11236.0,11262.0,598.0,608.75,157.8,176.0,82.275,85.4,59.65,65.4,497.5,496.0,70830.0,69680.0,0.5263,4.681,4.662,4.724,7965.0,7965.0,1172.25,213.0,222.5,184.8,934.9,1.0934,1.1191,12.695,12.83,444.0,1012.0,1019.5,1027.5,0.8677,11.365,318.2,318.2,825.5,821.9,109.2109375,124.140625,129.9375,128.671875,566.75,579.5,591.25,8092.0,8047.0,4235.5,4249.0,2164.0,2110.0,124.27,123.09,116.455,115.97,107.99,107.99,69.9,69.65,45.39,47.15,48.68,2580.0,48.93,49.48,86.13,86.93,420.75,426.75,119.45,121.55,56.05,55.29,1.3868,1.3859,1.3486,1.3456,75.8,79.0,12.38,12.64,43.67,45.83,1969.0,1949.0,98.185,98.35,98.52,98.62,119.11,119.83,4011.0,3969.0,651.5,644.75,508.9,510.9,11400.0,11280.0,26690.0,26400.0,13300.0,12910.0,10155.0,10135.0
2009-01-23,518.7581056,50.16,47.2,0.6531,33.6,33.97,1.3753,1.3755,390.5,401.5,412.0,0.81,0.8105,46.47,49.21,50.76,9.38,10.03,1.2967,1.2957,98.835,98.875,98.82,823.5,99.78,99.745,119.0,895.8,897.7,1.472,1.4865,1.4505,1.4449,11272.0,11299.0,610.5,621.25,151.0,169.2,82.675,85.8,58.925,64.4,495.2,493.7,70300.0,69130.0,0.5281,4.513,4.5076,4.5816,7840.0,7840.0,1164.25,215.0,224.5,197.1,958.0,1.1544,1.1827,12.75,12.9,439.4,1009.0,1016.25,1023.25,0.8651,11.94,318.3,317.7,823.5,820.0,109.0703125,123.90625,129.609375,128.34375,582.75,595.5,606.25,7973.0,7928.0,4192.0,4205.0,2148.0,2093.0,123.29,122.07,116.06,115.54,107.935,107.94,70.75,70.5,48.37,50.06,51.47,2661.0,50.64,50.77,86.19,86.975,416.75,424.0,119.65,121.8,58.75,58.2,1.3752,1.3743,1.4505,1.4449,74.9,78.35,12.7,12.94,46.47,49.21,2025.0,2004.0,98.19,98.315,98.5,98.59,117.5,118.22,3998.0,3956.0,660.75,652.5,517.9,519.9,11580.0,11420.0,25830.0,25550.0,13300.0,12770.0,10165.0,10145.0
2009-01-30,518.5912463000002,42.742,41.316,0.6336,32.73,33.11,1.4443,1.4445,379.0,390.25,401.25,0.8134,0.8140000000000001,41.68,46.13,48.52,10.154,10.906,1.2784,1.2776,98.755,98.735,98.635,822.5,99.737,99.71,118.171875,928.18,929.84,1.4685,1.483,1.43796,1.4312,11138.0,11167.0,601.0,612.25,148.1,165.7,84.48,82.98,62.09,72.995,497.3,495.3,69030.0,67880.0,0.5045,4.417,4.489,4.574,7895.0,7895.0,1179.25,205.0,215.0,193.3,991.3,1.26874,1.3363,11.77,12.0,442.6,980.0,986.75,993.75,0.8607,12.565,311.0,309.3,822.5,819.0,108.8125,122.671875,126.703125,125.40625,568.0,580.75,592.75,7955.0,7913.0,4340.5,4356.0,2229.0,2176.0,122.37,121.16,115.595,114.965,107.8,107.755,76.45,76.52,45.88,47.7,49.37,2771.0,49.41,50.44,86.46,87.16,453.3,459.45,118.9,121.1,62.25,53.8,1.4445,1.4451,1.4340000000000002,1.4305,72.5,76.35,12.67,13.0,41.68,46.13,1995.0,1979.0,98.15,98.27,98.39,98.53,117.42,118.14,4104.0,4063.5,652.0,646.0,521.9,523.9,11580.0,11420.0,25830.0,25550.0,13300.0,12770.0,10165.0,10145.0
2009-02-02,525.2002326,42.3,41.4,0.6286,31.76,32.15,1.4265,1.4268,370.5,381.75,392.5,0.8029999999999999,0.8036,40.08,43.92,46.17,10.0,10.75,1.2821,1.2818,98.68,98.68,98.63,821.25,99.735,99.715,118.828125,907.2,909.1,1.431,1.445,1.3424,1.3434,11177.0,11212.0,593.0,604.5,158.1,175.5,86.825,84.35,61.675,73.875,496.6,494.6,68230.0,67080.0,0.5025,4.557,4.604,4.687,7890.0,7890.0,1188.75,192.5,202.5,198.45,979.1,1.1492,1.2422,12.07,12.315,447.5,959.5,965.75,973.0,0.8606,12.415,306.2,304.7,821.3,818.0,108.890625,123.71875,128.765625,127.46875,563.75,576.75,588.75,7887.0,7845.0,4276.0,4291.5,2197.0,2141.0,122.69,121.46,115.815,115.195,107.845,107.8,74.75,74.55,43.82,45.55,47.04,2720.0,49.71,50.8,86.48,87.18,433.75,441.25,119.75,121.95,60.52,52.79,1.4265,1.4244,1.3424,1.3434,71.35,75.2,12.75,13.06,40.08,43.92,1972.0,1953.0,98.125,98.26,98.33,98.45,117.57,118.29,4034.5,3994.5,646.5,639.25,520.0,522.0,11595.0,11460.0,25530.0,25230.0,13280.0,12815.0,9995.0,9970.0
2009-02-03,524.2414881,40.95,40.3,0.6508,31.53,31.91,1.4417,1.4417,361.75,372.75,383.0,0.8097,0.8102,40.78,44.04,46.13,9.85,10.5,1.3,1.2997,98.755,98.735,98.65,831.75,99.75,99.735,118.140625,892.5,894.3,1.5219999999999998,1.535,1.3254,1.3267,11216.0,11247.0,581.0,592.25,163.7,177.5,86.125,83.75,62.15,74.25,499.8,497.8,68030.0,66880.0,0.5122,4.513,4.578,4.671,7960.0,7960.0,1207.75,187.5,197.0,192.95,963.5,1.167,1.2595,11.985,12.21,449.1,946.0,950.25,955.5,0.8741,12.3,301.8,299.0,831.5,828.2,108.8515625,122.546875,126.96875,125.65625,552.5,565.5,577.25,7986.0,7944.0,4375.0,4390.5,2244.0,2188.0,122.18,120.95,115.765,115.14,107.865,107.82,74.25,74.1,44.08,45.69,47.1,2746.0,49.38,50.32,85.43,86.13,427.75,435.5,119.25,121.45,58.89,51.22,1.4412,1.4417,1.3254,1.3267,72.55,76.05,12.66,12.95,40.78,44.04,1968.0,1953.0,98.145,98.285,98.36,98.49,117.09,117.81,4128.0,4088.5,643.0,632.0,516.6,518.6,11785.0,11690.0,26460.0,25950.0,13485.0,12700.0,10265.0,10240.0
2009-02-04,524.7779533,41.1,40.1,0.6428,32.35,32.74,1.4451,1.445,358.25,368.75,379.25,0.8117,0.8123,40.32,44.24,46.68,9.87,10.53,1.2847,1.2845,98.75,98.735,98.65,829.75,99.74,99.725,117.828125,902.2,904.1,1.531,1.543,1.327,1.3275,11171.0,11201.0,570.0,581.25,173.7,187.5,85.95,83.675,60.875,73.35,503.6,501.6,68680.0,67530.0,0.5056,4.597,4.647,4.7360000000000015,8075.0,8075.0,1214.0,187.0,196.5,198.0,969.7,1.2184,1.3009,12.01,12.2,449.1,949.5,953.75,961.0,0.8638,12.47,300.5,297.9,829.8,826.6,108.796875,122.109375,126.640625,125.328125,542.25,555.25,567.75,7925.0,7884.0,4494.0,4510.0,2298.0,2240.0,121.92,120.69,115.72,115.09,107.87,107.82,75.65,75.7,44.15,46.09,47.79,2728.0,49.67,50.58,86.075,86.69,428.5,436.25,115.9,118.05,58.17,50.87,1.4457,1.4457,1.327,1.3275,75.4,78.8,12.59,12.88,40.32,44.24,1961.0,1946.0,98.19,98.32,98.33,98.44,116.89,117.61,4195.0,4155.0,637.0,626.25,521.2,523.2,11860.0,11810.0,27420.0,27170.0,13850.0,13295.0,10485.0,10450.0
2009-02-05,525.2770837,40.5,39.55,0.6526,33.05,33.42,1.4628,1.4624,371.25,381.5,391.5,0.8139,0.8144,41.17,45.76,48.38,9.94,10.6,1.2787,1.2784,98.785,98.785,98.695,840.5,99.74,99.725,117.984375,914.2,916.2,1.5,1.5119999999999998,1.3672,1.3697,10942.0,10971.0,590.0,600.75,165.3,179.0,86.5,84.05,60.25,72.525,507.8,505.8,69500.0,68350.0,0.516,4.642,4.687,4.772,8145.0,8155.0,1234.5,193.0,202.5,202.2,982.0,1.2748,1.3563,12.445,12.62,451.0,980.0,983.25,987.25,0.8546,12.75,308.0,305.0,840.5,837.3,108.796875,122.375,126.90625,125.59375,561.75,574.75,586.25,7994.0,7953.0,4505.0,4521.5,2290.0,2231.0,122.26,121.01,116.045,115.385,108.0,107.935,76.5,76.65,46.46,48.15,49.73,2765.0,49.71,50.34,86.36,86.99,424.5,432.25,119.2,121.35,59.19,50.7,1.4627,1.4618,1.3672,1.3697,69.15,72.95,12.98,13.31,41.17,45.76,1966.0,1943.0,98.25,98.39,98.23,98.39,117.32,116.05,4187.0,4146.5,655.75,642.0,535.5,537.5,11805.0,11755.0,27580.0,27450.0,13755.0,13400.0,10465.0,10410.0
